scatter,diam_740_mid,diam_740_upr,diam_740_lwr,Qc_740_mid,Qc_740_upr,Qc_740_lwr,diam_751_mid,diam_751_upr,diam_751_lwr,Qc_751_mid,Qc_751_upr,Qc_751_lwr,diam_989_mid,diam_989_upr,diam_989_lwr,Qc_989_mid,Qc_989_upr,Qc_989_lwr
0.000899011310453694,0.341383298954856,0.527504411177047,0.283436827549155,0.00934859740442324,0.0287292987783849,0.00578518725056768,0.24270286067945,0.368745666021179,0.202292427621302,0.00387679278350603,0.0114060489745945,0.00242331013740229,0.266317451719424,0.405987726866961,0.221774292078921,0.00492619476295749,0.0146198762081688,0.00307207043086053
0.000901157411763794,0.341567056545194,0.527807263806472,0.28358618343446,0.00936156375463306,0.0287718172593249,0.00579305131251542,0.242860228752677,0.36899349225409,0.202422793580865,0.00388329576532014,0.011425876181973,0.00242734359722304,0.266483089423611,0.406249256059489,0.221910277450337,0.00493409495112166,0.0146441735931465,0.00307693141174531
0.000903308636202802,0.341750508709725,0.528110839399466,0.283736399154935,0.00937452805257999,0.0288144372395082,0.0058009876110007,0.243017972491731,0.369241910092688,0.202553470747365,0.00388981427091868,0.0114457507204532,0.00243138668563612,0.266647347615682,0.406509391614724,0.22204431872791,0.00494196100669767,0.0146684232259327,0.00308173743674168
0.000905464996000546,0.341932464126911,0.528412756206651,0.283886973467288,0.00938743748265721,0.0288570416685848,0.00580894285485451,0.243176092793394,0.36949092094924,0.20268445986371,0.00389634833735972,0.0114656727030229,0.00243543942562671,0.266811997921531,0.406770148160207,0.222178679986064,0.00494984583995977,0.0146927307469435,0.00308655493458207
0.00090762650341605,0.342114853904326,0.528715233198126,0.284037907227542,0.0094003777298604,0.0288997399015206,0.00581691708930283,0.24333459055659,0.369740526239388,0.202815828064366,0.00390289800178978,0.0114856422429396,0.00243951000016757,0.266977041277203,0.407031527178352,0.22231336198865,0.00495774949573366,0.0147170962943685,0.00309138393265423
0.000909793170737598,0.342297679078867,0.529018432256455,0.284189201293765,0.00941334886775557,0.0289425400627999,0.0058249103596796,0.243493466682386,0.369990494811786,0.20294768765345,0.00390946330144405,0.0115056498347185,0.00244361214384486,0.26714247862098,0.407293530155112,0.222448365501342,0.00496567201895206,0.0147415200067272,0.00309622445841126
0.000911965010282815,0.342480940689905,0.529322355105339,0.28434085652607,0.00942635097008434,0.0289854423957439,0.00583292271142703,0.243651381155186,0.370238479160759,0.203079862015033,0.00391601401348592,0.0115255984414788,0.00244772408007516,0.267308310893381,0.407556127797383,0.222583691291644,0.00497361345465495,0.014766002273261,0.00310107653937182
0.000914142034398725,0.342664639779291,0.529627003472598,0.284492873786627,0.00943938411076438,0.0290284471442547,0.00584095419009576,0.24380911772588,0.37048705549287,0.203212351900534,0.00392256784159652,0.0115455946691428,0.00245184583223507,0.267472935691522,0.407818067326556,0.222721008072441,0.00498152655070585,0.0147905534356212,0.0031060218183857
0.000916324255461828,0.342848777391365,0.529932379090173,0.284642098277601,0.00945244836388978,0.0290715545528167,0.00584887350142656,0.243967230842072,0.370736225221288,0.203345158063164,0.00392913731487078,0.0115656386313902,0.00245597742375696,0.267637228194492,0.408080632152385,0.222859054940773,0.00498943714149489,0.0148151632060112,0.00311099858727932
0.000918511685878172,0.343032245871404,0.530234734069599,0.284790993941843,0.00946552428642053,0.0291144477306539,0.00585678320542069,0.244125721402643,0.370985989762557,0.203478281257934,0.00393572247065653,0.0115857304421721,0.00246011887812915,0.267801912893147,0.408343823767567,0.22299743135175,0.00499736661628356,0.0148398317243389,0.0031159872366133
0.000920704338083417,0.343215926055898,0.530537438036982,0.284940245046753,0.00947862744036288,0.0291574117725608,0.00586471179129753,0.244284590308621,0.371236350536602,0.20360846561394,0.00394232334639074,0.0116058702157114,0.00246418913505518,0.267966990723726,0.408607643668359,0.22313613809205,0.00500531502015135,0.0148645591308462,0.00312098779474837
0.000922902224542908,0.34340004471795,0.530840864613049,0.285089852440831,0.00949176187388482,0.0292004783773449,0.00587265930413149,0.244443789953948,0.371484482191992,0.203738646464863,0.00394895248340821,0.0116259337066777,0.00246826128347747,0.268132462624708,0.408872093354592,0.223275175950227,0.00501328239828538,0.0148893455661098,0.00312600029011296
0.000925105357751751,0.343584602904286,0.531145015522798,0.285239816974603,0.00950492766165632,0.0292436477898421,0.00588062578910464,0.24460329696491,0.371733043204485,0.203869138080836,0.00395561617752631,0.011646037922832,0.00247234315284872,0.268298277359385,0.409136339789773,0.223413908029144,0.00502127109090435,0.0149142035533861,0.00313100649929776
0.000927313750234878,0.343769601664128,0.531449892495344,0.285390139500626,0.00951812487852561,0.029286920255473,0.00588861129150686,0.244763184747729,0.371982197576715,0.203999941203711,0.00396229577907795,0.0116661901313576,0.00247643476637458,0.268464066936578,0.409400801975645,0.22354998108392,0.00502929737027076,0.0149391270394164,0.00313593907357044
0.00092952741454712,0.343955042049205,0.531755497263928,0.285540596401115,0.00953135359951958,0.0293302960202439,0.00589661572005214,0.244923454211374,0.372231946725137,0.20413105657711,0.00396899132603704,0.0116863904468209,0.0024805361473161,0.268630252283239,0.409665895480208,0.223686378969494,0.00503734280980619,0.0149641100222799,0.00314088342278297
0.000931746363273278,0.344139897315741,0.532059517175424,0.285690806908523,0.00954456790242334,0.0293736559662702,0.0059046388878711,0.245084106266987,0.37248229206959,0.204262711920197,0.00397570285646812,0.0117066389840618,0.00248466686044876,0.268796834344141,0.409931621810533,0.223823102461296,0.00504540745524941,0.0149891526440063,0.00314583957504425
0.000933970609028199,0.344323523996553,0.532363968377349,0.285841375995365,0.00955773901800657,0.0294171042335385,0.00591268120843127,0.245244929102293,0.372732662053106,0.204394866559698,0.00398242494653589,0.0117269790934063,0.00248882336302329,0.268963814066314,0.410197982477288,0.223960152336605,0.00505349135244837,0.0150142550469642,0.00315080755853028
0.000936200164456839,0.344507589027201,0.532669146358923,0.285992304517635,0.00957094157540603,0.0294606562196168,0.00592074272745368,0.245404081315441,0.372983494890726,0.204527336676036,0.00398911033072665,0.0117473779316176,0.00249298978791527,0.269131192399044,0.41046376120011,0.224097529374557,0.00506159454736045,0.0150393458810887,0.0031557874014843
0.000938435042234341,0.344692093454104,0.532975052855097,0.286143593333368,0.00958417564967897,0.0295043121721005,0.00592882349076848,0.245563613453479,0.373234926511337,0.204660123022312,0.00399581167412906,0.0117678254655159,0.00249716615881106,0.26929804952186,0.410727559748827,0.224234261598181,0.0050696958394452,0.0150643431147605,0.00316075852017198
0.00094067525506611,0.34487703832618,0.533281689604967,0.286295243302651,0.00959744131606182,0.0295480723391761,0.00593692354431528,0.245723526423356,0.373486958344342,0.204793226353422,0.00400252901484061,0.0117883218113465,0.00250135249945356,0.269464487419382,0.410991988032015,0.224370510571262,0.00507779760614257,0.0150894000213144,0.00316572434980429
0.000942920815687875,0.345062424694851,0.53358905835178,0.286447255287621,0.00961073864997063,0.0295919369696225,0.00594504293414331,0.245883821134186,0.373739591822554,0.204926287697878,0.00400926239104975,0.0118088670856324,0.00250554205855094,0.269631322634029,0.411257047552961,0.22450708479509,0.00508591871321077,0.0151145167432002,0.00317070203376296
0.000945171736865771,0.345248253614049,0.533895158983291,0.286597969186455,0.00962406772700145,0.0296358279082508,0.00595312456242501,0.246044498497253,0.373991528721376,0.205058221846877,0.00401601184103608,0.0118294322722671,0.00250971440693978,0.269798556114269,0.411522739818544,0.224643985046096,0.00509405920681873,0.0151396934232079,0.00317569160034641
0.000947428031396408,0.345433384769881,0.534201682820233,0.286748393711071,0.00963741495159221,0.0296798115784638,0.00596120314941962,0.246204269309872,0.374243460929842,0.205190470946362,0.00402275177715559,0.0118500329652896,0.00251389671547287,0.269966188810834,0.411789066339239,0.224781212102565,0.00510221913324561,0.0151649302044684,0.00318069307792058
0.000949689712106943,0.345618880864315,0.534508938384573,0.286899177326018,0.00965079311606453,0.0297239002455897,0.00596930102145095,0.24636405587733,0.374495994545695,0.205323035748177,0.00402950053974626,0.0118706828358628,0.00251808900792688,0.270134221676725,0.412054990513206,0.224918766744641,0.00511039853888102,0.0151902613290668,0.00318570649491915
0.000951956791855152,0.345804819771211,0.534816927423078,0.287050320888509,0.00966420321661591,0.0297680941602749,0.00597741822455584,0.246524223883995,0.374749131004602,0.205455917005961,0.00403626541284418,0.0118913820013823,0.0025222913081352,0.27030184156361,0.41232150505749,0.225056336007637,0.00511860104162726,0.0152156543832568,0.00319074557963968
0.00095422928352951,0.345991202547642,0.53512565168668,0.287201825257805,0.00967764532948353,0.0298123935737643,0.00598555480488104,0.246684774240432,0.375002871745657,0.20558911547515,0.00404304643490803,0.011912130579524,0.00252650363998816,0.270469832599269,0.412588655819813,0.225194205778819,0.00512682325239585,0.0152411080552235,0.00319579791156971
0.000956507200049254,0.346178030253202,0.535435112930495,0.287353691295214,0.00969111953108652,0.0298567987379025,0.00599371080868344,0.246845707859377,0.375256199783536,0.20572085073726,0.00404984364448828,0.0119329065603301,0.00253068887735828,0.270638224659673,0.412856444318942,0.225332404669882,0.00513506509105688,0.0152666224896723,0.0032008623043226
0.000958790554364462,0.346365303950019,0.535741596441208,0.287505777812705,0.00970462589802644,0.0299009820832269,0.0060018862448002,0.247007045294956,0.375509261164643,0.205852569416069,0.0040566757607906,0.0119537132038483,0.00253487720072601,0.27080701870214,0.413124872077267,0.225470933466496,0.00514332660446565,0.0152921978316543,0.00320593878668972
0.00096107935945613,0.346551618250688,0.536048181309181,0.287657533512458,0.00971809933153936,0.0299452153070468,0.00601008101382709,0.247168789415188,0.375762926648674,0.205984602530999,0.00406354467824068,0.0119745695165579,0.00253907552237314,0.270976215686274,0.413392182066107,0.225609792956204,0.00515160783958931,0.0153177513944924,0.00321102738753113
0.000963373628336239,0.346736942177874,0.536355498050245,0.287809651480297,0.00973153842363644,0.0299895541235089,0.00601829534523805,0.247330919647658,0.376017197677732,0.206116950832666,0.00407042999302923,0.0119954756170283,0.00254328386616736,0.271145000807684,0.413658999795941,0.225748616022406,0.00515988639466131,0.0153433127148985,0.00321612240139429
0.00096567337404783,0.346922708506528,0.536663548411513,0.287962132581019,0.00974500959725776,0.0300339987846817,0.00602652928573201,0.247493436914083,0.37627207569736,0.206249615073477,0.00407733174429963,0.0120164316241117,0.00254750225603333,0.271312899419667,0.413926454467571,0.225886822535008,0.00516814922866923,0.015368935054763,0.00322121480272317
0.000967978609665085,0.347108918292741,0.536972334144268,0.288114977681489,0.00975851292898769,0.0300785495432355,0.00603478288211937,0.247656342138385,0.376525764998526,0.206381922777122,0.00408424997128871,0.0120373374758329,0.00255172004383098,0.271481198835763,0.414194547601493,0.226025358971354,0.00517643178754456,0.0153946185597503,0.00322631936052778
0.000970289348293394,0.347295572595126,0.537281857003973,0.288268187650639,0.0097720484955934,0.0301232066524439,0.00604305618132227,0.247818835443228,0.376777582469247,0.206513787514263,0.00409115739939877,0.0120581551311251,0.00255593587152799,0.271649900012764,0.41446328072183,0.226164226119031,0.00518473411837409,0.0154203633758724,0.00323143610382779
0.000972605603069429,0.347482672474822,0.537589928917609,0.288421763359477,0.00978561637402531,0.0301678595374227,0.00605134923037486,0.247978096447183,0.377030001073454,0.206645967036192,0.00409795783838457,0.0120790224818958,0.00256016176316217,0.271819003909745,0.414731694519246,0.226303424767507,0.00519305626835702,0.0154461151272608,0.00323656506171216
0.000974927387161228,0.347670068313753,0.537898333090447,0.28857332389159,0.0097992097071371,0.0302125986124884,0.00605956099863603,0.248137737635732,0.377283022246163,0.206778462094357,0.00410477451123845,0.0120999396467771,0.00256439774275794,0.271988511488072,0.414998141326981,0.226442955708134,0.00520139828480522,0.0154717803776858,0.00324170626333931
0.000977254713768258,0.347855290517774,0.538207473479383,0.288723793453842,0.00981271487399352,0.0302574444877541,0.00606773071748435,0.248297759916442,0.37753664742581,0.206911273442,0.00411160745671356,0.0121209067446842,0.00256864383439708,0.272156757373356,0.415265224191055,0.226582406028677,0.00520971505633799,0.0154975068956686,0.00324686319081858
0.000979587596121496,0.348040954880431,0.538517351841897,0.288874622213937,0.00982625228010649,0.0303023974181708,0.00607591993891747,0.248458164199049,0.37779093286572,0.207044452229715,0.00411845671365558,0.0121419605238264,0.00257290420154256,0.272325024929674,0.415532944629849,0.22672197906119,0.00521804138428604,0.0155232948274661,0.0032520341830279
0.000981926047483508,0.348227062457236,0.538827969939665,0.289025811029347,0.00983982200243691,0.0303474576592984,0.00608412870949158,0.248618951395461,0.378045967459378,0.207178365384229,0.0041253223210029,0.0121631595429369,0.00257720894437188,0.27249369417084,0.415801304165368,0.226861885279576,0.00522638758867293,0.015549144319684,0.00325721751932347
0.000984270081148516,0.34841361430622,0.539139329538568,0.289177360759587,0.00985342411812938,0.0303926254673069,0.00609235707587396,0.248780269459138,0.378301610866374,0.207312598213471,0.00413224322656796,0.0121844091679097,0.00258152396339475,0.272662766055751,0.416070304323251,0.227002125479209,0.00523475371694727,0.015575055519278,0.00326241322917283
0.000986619710442477,0.348600611487942,0.539449322164435,0.289329272266226,0.00986705870451267,0.0304378011249003,0.00610060508484333,0.248941994758348,0.378557864540052,0.207447151480562,0.00413918651224338,0.0122057095195502,0.00258584928314228,0.272832241545587,0.41633846318185,0.227142700457362,0.00524313981667095,0.0156010164492037,0.00326762134211389
0.000988974948723165,0.34878805506549,0.539759644817383,0.28948159217285,0.00988072583910016,0.0304830652018034,0.00610887871256139,0.249104106124865,0.37881472993723,0.207582025950446,0.00414614637278756,0.012227060718952,0.00259018492820416,0.273001519729105,0.416607145009478,0.227283524766912,0.00525152736238171,0.0156270383948534,0.00327283940703781
0.000991335809380235,0.348975155876471,0.540070708266186,0.289634834748409,0.00989441392971666,0.0305284373321799,0.00611724452941139,0.249266604480303,0.379071540440244,0.20771722238989,0.00415312284776768,0.012248426262715,0.00259453092322875,0.27316937211423,0.416876468228838,0.227421398126153,0.00525987846226257,0.0156531224595566,0.00327797538032463
0.000993702305835309,0.349162211821081,0.540382514279255,0.289788443141494,0.00990812743778104,0.0305739177739729,0.00612563031696732,0.249429490748472,0.379325548559807,0.207851253945568,0.00416011597684539,0.0122696555718212,0.00259885734420134,0.273337625193116,0.417146434371048,0.227559600613841,0.00526824949771731,0.0156792687916026,0.00328312361410124
0.000996074451542048,0.349349714301794,0.540695064629227,0.289942418225375,0.00992187368244983,0.0306195067857412,0.00613403612290282,0.24959287955334,0.379580163042328,0.207985129730118,0.00416715258376696,0.0122909355590975,0.00260318451577731,0.273506279922292,0.417417044970881,0.227698133015665,0.00527664051633572,0.0157054775396347,0.00328828413763564
0.000998452259986231,0.349537664384572,0.541008361092965,0.29009676087541,0.00993565274187117,0.0306652046266607,0.00614246199500537,0.249756745022168,0.379835385335305,0.208119325100188,0.00417422639484147,0.0123122663455217,0.00260752201708828,0.273675337260569,0.417687839647576,0.227836996119189,0.00528505156582119,0.0157317879342688,0.00329345698026568
0.00100083574468582,0.349726063137923,0.54131897352067,0.290251471969044,0.00994946469437975,0.0307107178108767,0.00615090798117651,0.249921001667273,0.38009121688969,0.208253840818684,0.00418131709237228,0.0123336480523606,0.00261186987279317,0.273844798169046,0.417958950373573,0.227976190713858,0.005293482693991,0.015758189089534,0.00329864217139926
0.00100322491919107,0.349914911632902,0.541629650452251,0.290406552385819,0.0099633096184973,0.0307562816988748,0.00615937412943212,0.250085650422463,0.380347610437888,0.208388677650338,0.0041884247166704,0.0123550801999736,0.00261622810760977,0.274014573203979,0.41823070828952,0.228115666131527,0.00530196060933825,0.015784653269094,0.00330384913165811
0.00100561979708456,0.350103688279559,0.541941069025413,0.290559981852138,0.00997716280002159,0.0308019543560493,0.00616777408317275,0.250250692223774,0.38060302968812,0.208523312156976,0.00419554930814306,0.0123765439354176,0.00262058923169738,0.274184709894302,0.418503114940375,0.228255396912954,0.00531047162866829,0.0158111806233991,0.0033090826815571
0.0010080203919813,0.350290540524589,0.542253231010587,0.290711962973009,0.00999093638964054,0.0308477360420515,0.00617611651426209,0.250414753000907,0.380859058669932,0.208657474334258,0.00420264212508031,0.0123980589086494,0.00262494938829118,0.274355252731434,0.418776171874784,0.228395461256829,0.00531900296532862,0.0158377713032589,0.00331432872487877
0.0010104267175288,0.350477838819456,0.542566138182433,0.290864306900086,0.0100047428592893,0.030893627017153,0.00618447886023135,0.250575640540301,0.381115698838864,0.20879195678073,0.00420962539990552,0.0124196252419828,0.00262931995336113,0.274526202684919,0.419048846293188,0.228535859959426,0.00532755466782036,0.0158643614932559,0.00331958729144715
0.00101283878740716,0.350665584228961,0.542879792319843,0.291017014499452,0.0100185822874585,0.0309396275422464,0.00619286116862091,0.25073691214712,0.381372951653929,0.208926760260932,0.00421662534506077,0.0124412430580236,0.00263370095175412,0.274697560726617,0.419319147430758,0.228676593818917,0.00533612678476041,0.0158908281354343,0.0033248584111575
0.00101525661532912,0.350853777820445,0.543191857091453,0.291170086639259,0.010032454752826,0.0309856050943895,0.00620126348708467,0.250898568738202,0.381630818577622,0.209061885541229,0.00422364200034112,0.0124629124796702,0.00263809240837637,0.274869067058169,0.419590093825644,0.228817663635383,0.00534471154306686,0.0159173579582365,0.0033301421139764
0.00101768021504017,0.3510424206638,0.543504221421472,0.291323524189729,0.0100463603342575,0.0310316671085905,0.00620968586339024,0.251060611232573,0.381889305175814,0.209197233327772,0.00423067540563665,0.0124847441672051,0.0026424923781216,0.275038921174258,0.419861687018192,0.228958997439777,0.00535325495653851,0.0159439511124861,0.00333545817328011
0.00102010960031861,0.351231513831471,0.543817331421196,0.291477328023165,0.0100602991108069,0.0310778390810844,0.00621812834541931,0.251223040551454,0.382148409157311,0.209331151954949,0.00423772560093264,0.0125066368522598,0.00264686835203007,0.275209180762599,0.420133928552423,0.229100647007178,0.00536181876467109,0.0159706077493665,0.00334079279030951
0.00102254478497561,0.351420192478782,0.544131188870671,0.291630698910198,0.0100742639604171,0.0311241212743614,0.00622659224892863,0.251386837680285,0.382408131666504,0.209465390269919,0.00424487229922878,0.012528581799082,0.00265125477217344,0.275379846791128,0.420406819976045,0.229242634717512,0.00537040301615031,0.0159973280204223,0.00334614014202696
0.00102498578285534,0.351609023181764,0.544445795554194,0.291784421776003,0.0100882596654088,0.0311705139515383,0.00623507637970711,0.251551069689044,0.382668474179928,0.209599949035833,0.00425203962407207,0.0125505791324299,0.00265565166348876,0.27555092023009,0.420677414120854,0.229384961377989,0.0053790077597781,0.0160239557229073,0.00335150025883246
0.00102743260783501,0.351798304657516,0.544761153260322,0.291938511605871,0.0101022887806596,0.03121701737636,0.00624358076362809,0.251715693749075,0.382929438177647,0.209734829017666,0.00425922405860582,0.0125726289773595,0.0026600590509726,0.275722402052047,0.420948380561389,0.229527627797741,0.00538763304447291,0.0160506324797305,0.00335687317119855
0.00102988527382494,0.351988037982115,0.545075154057577,0.292092969275811,0.0101163513859258,0.0312635350411928,0.00625210544903945,0.251880710796277,0.383186398546726,0.209870030982217,0.00426642564367392,0.012594436131735,0.0026644769596812,0.275893806862782,0.421219993847438,0.229670116712039,0.00539628034023094,0.016077372918759,0.00336224355382055
0.00103234379476868,0.352178224234203,0.545389517924685,0.292247795663924,0.0101304475611541,0.0313101460231817,0.00626065048440449,0.25204612176878,0.383442861143167,0.210005604390077,0.00427364442021777,0.0126162244140384,0.00266892410025424,0.276065219638069,0.421492255523137,0.229809866050511,0.00540494945079686,0.0161041771920135,0.00336753547304138
0.00103480818464305,0.352368864495001,0.545704632234752,0.292402991650407,0.0101445773864819,0.0313568682739482,0.00626921591830221,0.252211226192491,0.383699935961844,0.21014152185147,0.00428087651086844,0.0126380647088813,0.00267338969138445,0.276237041606407,0.421765167136309,0.229949948995729,0.00541363925608522,0.0161310454518779,0.00337284002502293
0.00103727845745824,0.352559051620165,0.546020498779218,0.292557465751206,0.0101586976257964,0.0314037020591107,0.0062777618812121,0.252376386306466,0.383957624464241,0.210277763772232,0.00428812397512302,0.0126599571404267,0.00267786594268197,0.276409273744614,0.422037994242823,0.230090366344073,0.00542234980549803,0.0161579903828121,0.00337815723992187
0.00103975462725789,0.35274770166917,0.546337119353802,0.292710918958018,0.0101727566110512,0.0314506476449219,0.00628627746300141,0.252541940687269,0.38421592811533,0.210414330926904,0.00429538874037521,0.0126819018331345,0.00268235287959451,0.27658191703184,0.422310938911926,0.230231118893823,0.00543108114855525,0.0161850087237994,0.00338348714796686
0.00104223670811916,0.352936802059692,0.54665449575851,0.29286473848517,0.0101868491576263,0.03149770529827,0.00629481337301241,0.252707890276084,0.384474440302181,0.21055122409188,0.00430267084792559,0.0127039451948061,0.00268685052763057,0.276754972449569,0.42258453514893,0.230372207445164,0.00543983333489505,0.0162120915624145,0.00338882977945871
0.00104472471415281,0.353126353866776,0.546968950318173,0.293018925207133,0.0102009753456389,0.0315445481432614,0.00630336965977223,0.252874236016344,0.384733372918904,0.210687825473873,0.00430997033917335,0.0127260634852156,0.00269134721672408,0.276926715916108,0.422858784509243,0.230513640858069,0.00544856550660365,0.0162392390526249,0.00339420071145167
0.0010472186595033,0.353316358168036,0.547283539934694,0.293173480000468,0.0102151352553969,0.0315914480771512,0.00631194637192383,0.253039750459979,0.384992923654243,0.210823616681509,0.00431724771978159,0.012748234575953,0.00269583315627557,0.277098817753226,0.423133688551989,0.230655419334375,0.00545731729966454,0.0162664513487657,0.00339959881257557
0.00104971855834883,0.353506816043656,0.547598880533076,0.293328403743827,0.0102293289674003,0.0316384599695987,0.00632054355822628,0.25320352435858,0.385253093983761,0.210959732047123,0.00432447373669133,0.0127704585930623,0.00270032980456969,0.27727133042831,0.423408946117709,0.230797536261344,0.00546608998482582,0.016293736057962,0.00340500979993545
0.00105222442490146,0.3536977285764,0.547914973906049,0.293483697317959,0.010243556562341,0.0316855840878688,0.00632916126755504,0.253367689214864,0.385513885386537,0.211096172344538,0.00433171700340002,0.0127927356628881,0.00270483718717014,0.277444254922104,0.423683956726178,0.230939992446918,0.00547488361196069,0.0163211081564834,0.00341043370429306
0.0010547362734072,0.353886598887132,0.548231821850621,0.293638638043115,0.0102576998062692,0.0317328206998649,0.00633780154840809,0.253532245962116,0.385774991781174,0.211232938349425,0.00433897756108603,0.0128151075696885,0.00270935532970162,0.277617592217693,0.423959623834315,0.231082788700968,0.00548369823106139,0.0163485455971154,0.0034158705564836
