0.2,0.20046,0.20092,0.20139,0.20185,0.20232,0.20278,0.20325,0.20372,0.20419,0.20466,0.20513,0.20561,0.20608,0.20656,0.20703,0.20751,0.20799,0.20847,0.20895,0.20943,0.20991,0.2104,0.21088,0.21137,0.21186,0.21235,0.21284,0.21333,0.21382,0.21431,0.21481,0.2153,0.2158,0.2163,0.21679,0.21729,0.2178,0.2183,0.2188,0.21931,0.21981,0.22032,0.22083,0.22134,0.22185,0.22236,0.22287,0.22339,0.2239,0.22442,0.22493,0.22545,0.22597,0.22649,0.22702,0.22754,0.22806,0.22859,0.22912,0.22965,0.23018,0.23071,0.23124,0.23177,0.23231,0.23284,0.23338,0.23392,0.23446,0.235,0.23554,0.23608,0.23663,0.23717,0.23772,0.23827,0.23882,0.23937,0.23992,0.24048,0.24103,0.24159,0.24214,0.2427,0.24326,0.24382,0.24438,0.24495,0.24551,0.24608,0.24665,0.24722,0.24779,0.24836,0.24893,0.2495,0.25008,0.25066,0.25123,0.25181,0.25239,0.25298,0.25356,0.25415,0.25473,0.25532,0.25591,0.2565,0.25709,0.25768,0.25828,0.25887,0.25947,0.26007,0.26067,0.26127,0.26187,0.26248,0.26308,0.26369,0.2643,0.26491,0.26552,0.26613,0.26674,0.26736,0.26797,0.26859,0.26921,0.26983,0.27046,0.27108,0.2717,0.27233,0.27296,0.27359,0.27422,0.27485,0.27549,0.27612,0.27676,0.2774,0.27804,0.27868,0.27932,0.27996,0.28061,0.28126,0.28191,0.28256,0.28321,0.28386,0.28452,0.28517,0.28583,0.28649,0.28715,0.28781,0.28848,0.28914,0.28981,0.29048,0.29115,0.29182,0.29249,0.29317,0.29384,0.29452,0.2952,0.29588,0.29656,0.29725,0.29793,0.29862,0.29931,0.3,0.30069,0.30138,0.30208,0.30278,0.30347,0.30417,0.30487,0.30558,0.30628,0.30699,0.3077,0.30841,0.30912,0.30983,0.31055,0.31126,0.31198,0.3127,0.31342,0.31414,0.31487,0.31559,0.31632,0.31705,0.31778,0.31852,0.31925,0.31999,0.32072,0.32146,0.32221,0.32295,0.32369,0.32444,0.32519,0.32594,0.32669,0.32744,0.3282,0.32896,0.32971,0.33048,0.33124,0.332,0.33277,0.33353,0.3343,0.33508,0.33585,0.33662,0.3374,0.33818,0.33896,0.33974,0.34052,0.34131,0.34209,0.34288,0.34367,0.34447,0.34526,0.34606,0.34686,0.34766,0.34846,0.34926,0.35007,0.35087,0.35168,0.3525,0.35331,0.35412,0.35494,0.35576,0.35658,0.3574,0.35823,0.35905,0.35988,0.36071,0.36154,0.36238,0.36321,0.36405,0.36489,0.36573,0.36657,0.36742,0.36827,0.36912,0.36997,0.37082,0.37168,0.37253,0.37339,0.37425,0.37512,0.37598,0.37685,0.37772,0.37859,0.37946,0.38034,0.38122,0.38209,0.38298,0.38386,0.38474,0.38563,0.38652,0.38741,0.38831,0.3892,0.3901,0.391,0.3919,0.3928,0.39371,0.39462,0.39553,0.39644,0.39736,0.39827,0.39919,0.40011,0.40103,0.40196,0.40289,0.40382,0.40475,0.40568,0.40662,0.40755,0.40849,0.40944,0.41038,0.41133,0.41228,0.41323,0.41418,0.41513,0.41609,0.41705,0.41801,0.41898,0.41994,0.42091,0.42188,0.42286,0.42383,0.42481,0.42579,0.42677,0.42775,0.42874,0.42973,0.43072,0.43171,0.43271,0.43371,0.43471,0.43571,0.43672,0.43772,0.43873,0.43975,0.44076,0.44178,0.44279,0.44382,0.44484,0.44587,0.44689,0.44792,0.44896,0.44999,0.45103,0.45207,0.45311,0.45416,0.45521,0.45626,0.45731,0.45836,0.45942,0.46048,0.46154,0.46261,0.46367,0.46474,0.46582,0.46689,0.46797,0.46905,0.47013,0.47121,0.4723,0.47339,0.47448,0.47557,0.47667,0.47777,0.47887,0.47998,0.48108,0.48219,0.48331,0.48442,0.48554,0.48666,0.48778,0.4889,0.49003,0.49116,0.4923,0.49343,0.49457,0.49571,0.49685,0.498,0.49915,0.5003,0.50145,0.50261,0.50377,0.50493,0.50609,0.50726,0.50843,0.5096,0.51078,0.51196,0.51314,0.51432,0.51551,0.5167,0.51789,0.51908,0.52028,0.52148,0.52268,0.52389,0.5251,0.52631,0.52752,0.52874,0.52996,0.53118,0.53241,0.53363,0.53486,0.5361,0.53733,0.53857,0.53982,0.54106,0.54231,0.54356,0.54481,0.54607,0.54733,0.54859,0.54986,0.55112,0.5524,0.55367,0.55495,0.55623,0.55751,0.5588,0.56008,0.56138,0.56267,0.56397,0.56527,0.56657,0.56788,0.56919,0.5705,0.57182,0.57314,0.57446,0.57578,0.57711,0.57844,0.57978,0.58111,0.58245,0.5838,0.58514,0.58649,0.58785,0.5892,0.59056,0.59192,0.59329,0.59466,0.59603,0.5974,0.59878,0.60016,0.60155,0.60293,0.60432,0.60572,0.60712,0.60852,0.60992,0.61133,0.61274,0.61415,0.61557,0.61699,0.61841,0.61983,0.62126,0.6227,0.62413,0.62557,0.62702,0.62846,0.62991,0.63136,0.63282,0.63428,0.63574,0.63721,0.63868,0.64015,0.64163,0.64311,0.64459,0.64608,0.64757,0.64906,0.65056,0.65206,0.65356,0.65507,0.65658,0.6581,0.65961,0.66113,0.66266,0.66419,0.66572,0.66725,0.66879,0.67034,0.67188,0.67343,0.67499,0.67654,0.6781,0.67967,0.68123,0.6828,0.68438,0.68596,0.68754,0.68913,0.69072,0.69231,0.69391,0.69551,0.69711,0.69872,0.70033,0.70194,0.70356,0.70519,0.70681,0.70844,0.71008,0.71171,0.71336,0.715,0.71665,0.7183,0.71996,0.72162,0.72328,0.72495,0.72662,0.7283,0.72998,0.73166,0.73335,0.73504,0.73674,0.73844,0.74014,0.74185,0.74356,0.74527,0.74699,0.74872,0.75044,0.75217,0.75391,0.75565,0.75739,0.75914,0.76089,0.76264,0.7644,0.76616,0.76793,0.7697,0.77148,0.77326,0.77504,0.77683,0.77862,0.78042,0.78222,0.78402,0.78583,0.78764,0.78946,0.79128,0.7931,0.79493,0.79676,0.7986,0.80044,0.80229,0.80414,0.806,0.80785,0.80972,0.81159,0.81346,0.81533,0.81721,0.8191,0.82099,0.82288,0.82478,0.82668,0.82859,0.8305,0.83241,0.83433,0.83626,0.83819,0.84012,0.84206,0.844,0.84595,0.8479,0.84985,0.85181,0.85378,0.85575,0.85772,0.8597,0.86168,0.86367,0.86566,0.86766,0.86966,0.87167,0.87368,0.87569,0.87771,0.87973,0.88176,0.8838,0.88584,0.88788,0.88993,0.89198,0.89404,0.8961,0.89817,0.90024,0.90231,0.90439,0.90648,0.90857,0.91067,0.91277,0.91487,0.91698,0.9191,0.92122,0.92334,0.92547,0.92761,0.92974,0.93189,0.93404,0.93619,0.93835,0.94052,0.94269,0.94486,0.94704,0.94922,0.95141,0.95361,0.95581,0.95801,0.96022,0.96243,0.96465,0.96688,0.96911,0.97134,0.97358,0.97583,0.97808,0.98034,0.9826,0.98486,0.98714,0.98941,0.99169,0.99398,0.99627,0.99857,1.0009,1.0032,1.0055,1.0078,1.0101,1.0125,1.0148,1.0171,1.0195,1.0218,1.0242,1.0266,1.0289,1.0313,1.0337,1.0361,1.0385,1.0409,1.0433,1.0457,1.0481,1.0505,1.0529,1.0553,1.0578,1.0602,1.0627,1.0651,1.0676,1.07,1.0725,1.075,1.0774,1.0799,1.0824,1.0849,1.0874,1.0899,1.0924,1.095,1.0975,1.1,1.1026,1.1051,1.1076,1.1102,1.1128,1.1153,1.1179,1.1205,1.1231,1.1257,1.1283,1.1309,1.1335,1.1361,1.1387,1.1413,1.144,1.1466,1.1492,1.1519,1.1545,1.1572,1.1599,1.1626,1.1652,1.1679,1.1706,1.1733,1.176,1.1787,1.1815,1.1842,1.1869,1.1896,1.1924,1.1951,1.1979,1.2007,1.2034,1.2062,1.209,1.2118,1.2146,1.2174,1.2202,1.223,1.2258,1.2286,1.2315,1.2343,1.2372,1.24,1.2429,1.2457,1.2486,1.2515,1.2544,1.2573,1.2602,1.2631,1.266,1.2689,1.2718,1.2748,1.2777,1.2807,1.2836,1.2866,1.2895,1.2925,1.2955,1.2985,1.3015,1.3045,1.3075,1.3105,1.3135,1.3166,1.3196,1.3226,1.3257,1.3287,1.3318,1.3349,1.338,1.341,1.3441,1.3472,1.3503,1.3535,1.3566,1.3597,1.3628,1.366,1.3691,1.3723,1.3755,1.3786,1.3818,1.385,1.3882,1.3914,1.3946,1.3978,1.401,1.4043,1.4075,1.4108,1.414,1.4173,1.4205,1.4238,1.4271,1.4304,1.4337,1.437,1.4403,1.4436,1.447,1.4503,1.4537,1.457,1.4604,1.4637,1.4671,1.4705,1.4739,1.4773,1.4807,1.4841,1.4875,1.491,1.4944,1.4978,1.5013,1.5048,1.5082,1.5117,1.5152,1.5187,1.5222,1.5257,1.5292,1.5328,1.5363,1.5398,1.5434,1.5469,1.5505,1.5541,1.5577,1.5613,1.5649,1.5685,1.5721,1.5757,1.5794,1.583,1.5866,1.5903,1.594,1.5976,1.6013,1.605,1.6087,1.6124,1.6162,1.6199,1.6236,1.6274,1.6311,1.6349,1.6387,1.6424,1.6462,1.65,1.6538,1.6576,1.6615,1.6653,1.6691,1.673,1.6768,1.6807,1.6846,1.6885,1.6924,1.6963,1.7002,1.7041,1.708,1.712,1.7159,1.7199,1.7238,1.7278,1.7318,1.7358,1.7398,1.7438,1.7478,1.7519,1.7559,1.76,1.764,1.7681,1.7722,1.7763,1.7803,1.7845,1.7886,1.7927,1.7968,1.801,1.8051,1.8093,1.8135,1.8176,1.8218,1.826,1.8303,1.8345,1.8387,1.8429,1.8472,1.8515,1.8557,1.86,1.8643,1.8686,1.8729,1.8772,1.8816,1.8859,1.8902,1.8946,1.899,1.9034,1.9077,1.9121,1.9166,1.921,1.9254,1.9298,1.9343,1.9388,1.9432,1.9477,1.9522,1.9567,1.9612,1.9657,1.9703,1.9748,1.9794,1.9839,1.9885,1.9931,1.9977,2.0023,2.0069,2.0116,2.0162,2.0208,2.0255,2.0302,2.0349,2.0395,2.0443,2.049,2.0537,2.0584,2.0632,2.0679,2.0727,2.0775,2.0823,2.0871,2.0919,2.0967,2.1016,2.1064,2.1113,2.1161,2.121,2.1259,2.1308,2.1357,2.1406,2.1456,2.1505,2.1555,2.1605,2.1654,2.1704,2.1754,2.1805,2.1855,2.1905,2.1956,2.2006,2.2057,2.2108,2.2159,2.221,2.2261,2.2313,2.2364,2.2416,2.2468,2.2519,2.2571,2.2623,2.2676,2.2728,2.278,2.2833,2.2885,2.2938,2.2991,2.3044,2.3097,2.3151,2.3204,2.3257,2.3311,2.3365,2.3419,2.3473,2.3527,2.3581,2.3636,2.369,2.3745,2.3799,2.3854,2.3909,2.3965,2.402,2.4075,2.4131,2.4186,2.4242,2.4298,2.4354,2.441,2.4467,2.4523,2.458,2.4636,2.4693,2.475,2.4807,2.4864,2.4922,2.4979,2.5037,2.5095,2.5152,2.521,2.5269,2.5327,2.5385,2.5444,2.5503,2.5561,2.562,2.5679,2.5739,2.5798,2.5857,2.5917,2.5977,2.6037,2.6097,2.6157,2.6217,2.6278,2.6338,2.6399,2.646,2.6521,2.6582,2.6644,2.6705,2.6767,2.6828,2.689,2.6952,2.7014,2.7077,2.7139,2.7202,2.7264,2.7327,2.739,2.7454,2.7517,2.758,2.7644,2.7708,2.7772,2.7836,2.79,2.7964,2.8029,2.8093,2.8158,2.8223,2.8288,2.8353,2.8419,2.8484,2.855,2.8616,2.8682,2.8748,2.8814,2.8881,2.8947,2.9014,2.9081,2.9148,2.9215,2.9283,2.935,2.9418,2.9486,2.9554,2.9622,2.969,2.9759,2.9827,2.9896,2.9965,3.0034,3.0104,3.0173,3.0243,3.0312,3.0382,3.0452,3.0523,3.0593,3.0664,3.0734,3.0805,3.0876,3.0947,3.1019,3.109,3.1162,3.1234,3.1306,3.1378,3.1451,3.1523,3.1596,3.1669,3.1742,3.1815,3.1888,3.1962,3.2036,3.2109,3.2184,3.2258,3.2332,3.2407,3.2481,3.2556,3.2631,3.2707,3.2782,3.2858,3.2934,3.3009,3.3086,3.3162,3.3238,3.3315,3.3392,3.3469,3.3546,3.3623,3.3701,3.3779,3.3857,3.3935,3.4013,3.4091,3.417,3.4249,3.4328,3.4407,3.4486,3.4566,3.4646,3.4726,3.4806,3.4886,3.4966,3.5047,3.5128,3.5209,3.529,3.5372,3.5453,3.5535,3.5617,3.5699,3.5781,3.5864,3.5947,3.6029,3.6113,3.6196,3.6279,3.6363,3.6447,3.6531,3.6615,3.67,3.6784,3.6869,3.6954,3.7039,3.7125,3.721,3.7296,3.7382,3.7469,3.7555,3.7642,3.7728,3.7815,3.7903,3.799,3.8078,3.8165,3.8253,3.8342,3.843,3.8519,3.8608,3.8697,3.8786,3.8875,3.8965,3.9055,3.9145,3.9235,3.9326,3.9416,3.9507,3.9598,3.969,3.9781,3.9873,3.9965,4.0057,4.015,4.0242,4.0335,4.0428,4.0521,4.0615,4.0708,4.0802,4.0896,4.0991,4.1085,4.118,4.1275,4.137,4.1466,4.1561,4.1657,4.1753,4.185,4.1946,4.2043,4.214,4.2237,4.2334,4.2432,4.253,4.2628,4.2726,4.2825,4.2924,4.3023,4.3122,4.3221,4.3321,4.3421,4.3521,4.3621,4.3722,4.3823,4.3924,4.4025,4.4127,4.4229,4.4331,4.4433,4.4535,4.4638,4.4741,4.4844,4.4948,4.5051,4.5155,4.5259,4.5364,4.5468,4.5573,4.5678,4.5784,4.5889,4.5995,4.6101,4.6207,4.6314,4.6421,4.6528,4.6635,4.6743,4.6851,4.6959,4.7067,4.7175,4.7284,4.7393,4.7503,4.7612,4.7722,4.7832,4.7942,4.8053,4.8164,4.8275,4.8386,4.8498,4.861,4.8722,4.8834,4.8947,4.906,4.9173,4.9286,4.94,4.9514,4.9628,4.9743,4.9857,4.9972,5.0087,5.0203,5.0319,5.0435,5.0551,5.0668,5.0785,5.0902,5.1019,5.1137,5.1255,5.1373,5.1491,5.161,5.1729,5.1849,5.1968,5.2088,5.2208,5.2329,5.2449,5.257,5.2691,5.2813,5.2935,5.3057,5.3179,5.3302,5.3425,5.3548,5.3672,5.3795,5.3919,5.4044,5.4168,5.4293,5.4419,5.4544,5.467,5.4796,5.4922,5.5049,5.5176,5.5303,5.5431,5.5559,5.5687,5.5815,5.5944,5.6073,5.6202,5.6332,5.6462,5.6592,5.6723,5.6853,5.6985,5.7116,5.7248,5.738,5.7512,5.7645,5.7778,5.7911,5.8045,5.8178,5.8313,5.8447,5.8582,5.8717,5.8852,5.8988,5.9124,5.9261,5.9397,5.9534,5.9672,5.9809,5.9947,6.0085,6.0224,6.0363,6.0502,6.0642,6.0781,6.0922,6.1062,6.1203,6.1344,6.1486,6.1627,6.177,6.1912,6.2055,6.2198,6.2341,6.2485,6.2629,6.2774,6.2919,6.3064,6.3209,6.3355,6.3501,6.3648,6.3794,6.3941,6.4089,6.4237,6.4385,6.4533,6.4682,6.4831,6.4981,6.5131,6.5281,6.5432,6.5582,6.5734,6.5885,6.6037,6.619,6.6342,6.6495,6.6649,6.6802,6.6956,6.7111,6.7266,6.7421,6.7576,6.7732,6.7888,6.8045,6.8202,6.8359,6.8517,6.8675,6.8833,6.8992,6.9151,6.9311,6.947,6.9631,6.9791,6.9952,7.0114,7.0275,7.0437,7.06,7.0763,7.0926,7.1089,7.1253,7.1418,7.1583,7.1748,7.1913,7.2079,7.2245,7.2412,7.2579,7.2746,7.2914,7.3082,7.3251,7.342,7.3589,7.3759,7.3929,7.4099,7.427,7.4442,7.4613,7.4785,7.4958,7.5131,7.5304,7.5478,7.5652,7.5826,7.6001,7.6176,7.6352,7.6528,7.6705,7.6882,7.7059,7.7237,7.7415,7.7593,7.7772,7.7952,7.8131,7.8312,7.8492,7.8673,7.8855,7.9037,7.9219,7.9402,7.9585,7.9768,7.9952,8.0137,8.0322,8.0507,8.0692,8.0879,8.1065,8.1252,8.1439,8.1627,8.1816,8.2004,8.2193,8.2383,8.2573,8.2763,8.2954,8.3146,8.3337,8.353,8.3722,8.3915,8.4109,8.4303,8.4497,8.4692,8.4888,8.5083,8.528,8.5476,8.5673,8.5871,8.6069,8.6268,8.6467,8.6666,8.6866,8.7066,8.7267,8.7468,8.767,8.7872,8.8075,8.8278,8.8482,8.8686,8.889,8.9095,8.9301,8.9507,8.9713,8.992,9.0127,9.0335,9.0544,9.0752,9.0962,9.1172,9.1382,9.1593,9.1804,9.2016,9.2228,9.2441,9.2654,9.2867,9.3082,9.3296,9.3511,9.3727,9.3943,9.416,9.4377,9.4595,9.4813,9.5032,9.5251,9.5471,9.5691,9.5911,9.6133,9.6354,9.6577,9.6799,9.7023,9.7246,9.7471,9.7695,9.7921,9.8147,9.8373,9.86,9.8827,9.9055,9.9284,9.9513,9.9742,9.9972,10.02,10.043,10.067,10.09,10.113,10.136,10.16,10.183,10.207,10.23,10.254,10.277,10.301,10.325,10.349,10.373,10.397,10.42,10.445,10.469,10.493,10.517,10.541,10.566,10.59,10.614,10.639,10.663,10.688,10.713,10.737,10.762,10.787,10.812,10.837,10.862,10.887,10.912,10.937,10.962,10.988,11.013,11.038,11.064,11.089,11.115,11.14,11.166,11.192,11.218,11.244,11.27,11.296,11.322,11.348,11.374,11.4,11.426,11.453,11.479,11.506,11.532,11.559,11.585,11.612,11.639,11.666,11.693,11.72,11.747,11.774,11.801,11.828,11.855,11.883,11.91,11.938,11.965,11.993,12.02,12.048,12.076,12.104,12.132,12.16,12.188,12.216,12.244,12.272,12.301,12.329,12.357,12.386,12.414,12.443,12.472,12.501,12.529,12.558,12.587,12.616,12.645,12.675,12.704,12.733,12.762,12.792,12.821,12.851,12.881,12.91,12.94,12.97,13,13.03,13.06,13.09,13.12,13.15,13.181,13.211,13.242,13.272,13.303,13.333,13.364,13.395,13.426,13.457,13.488,13.519,13.55,13.581,13.613,13.644,13.676,13.707,13.739,13.77,13.802,13.834,13.866,13.898,13.93,13.962,13.994,14.027,14.059,14.091,14.124,14.156,14.189,14.222,14.255,14.288,14.32,14.354,14.387,14.42,14.453,14.486,14.52,14.553,14.587,14.62,14.654,14.688,14.722,14.756,14.79,14.824,14.858,14.892,14.927,14.961,14.996,15.03,15.065,15.1,15.135,15.169,15.204,15.24,15.275,15.31,15.345,15.381,15.416,15.452,15.487,15.523,15.559,15.595,15.631,15.667,15.703,15.739,15.775,15.812,15.848,15.885,15.921,15.958,15.995,16.032,16.069,16.106,16.143,16.18,16.218,16.255,16.292,16.33,16.368,16.405,16.443,16.481,16.519,16.557,16.595,16.634,16.672,16.711,16.749,16.788,16.826,16.865,16.904,16.943,16.982,17.021,17.061,17.1,17.139,17.179,17.219,17.258,17.298,17.338,17.378,17.418,17.458,17.499,17.539,17.579,17.62,17.66,17.701,17.742,17.783,17.824,17.865,17.906,17.948,17.989,18.03,18.072,18.114,18.156,18.197,18.239,18.281,18.324,18.366,18.408,18.451,18.493,18.536,18.579,18.621,18.664,18.707,18.751,18.794,18.837,18.881,18.924,18.968,19.012,19.055,19.099,19.143,19.188,19.232,19.276,19.321,19.365,19.41,19.455,19.5,19.545,19.59,19.635,19.68,19.725,19.771,19.817,19.862,19.908,19.954,20
