scatter,diam_Leo_mid,diam_Leo_upr,diam_Leo_lwr,Qc_Leo_mid,Qc_Leo_upr,Qc_Leo_lwr,diam_Penny_mid,diam_Penny_upr,diam_Penny_lwr,Qc_Penny_mid,Qc_Penny_upr,Qc_Penny_lwr
0.000100301187226099,0.256343574505979,0.317131642993853,0.21417919208243,0.00446419091942141,0.0077300140192701,0.00280792950141562,0.241143484414512,0.298233936497491,0.201514433565519,0.00381286451500517,0.00659692012758758,0.00239933596749662
0.000100677827238778,0.256538239785817,0.31737467499855,0.214341270592733,0.00447293077845477,0.00774526274572515,0.00281340829137708,0.241331106392094,0.298468130098744,0.201671014339915,0.00382053392930007,0.0066102875944442,0.0024041531823024
0.000101055881568706,0.256731478008096,0.317614807660464,0.21450221497655,0.00448164529973774,0.00776042580141598,0.00281887214779088,0.241519432907139,0.298703203118111,0.201828183089254,0.003828232142938,0.00662370525734559,0.00240898848618465
0.000101435355526771,0.256925441857345,0.317855302512344,0.214663763721057,0.00449039254483484,0.00777562556578803,0.00282435652147876,0.241708466605249,0.298939158857888,0.201985942021436,0.00383595926406308,0.00663717330478244,0.00241384194706948
0.000101816254443805,0.257120134058357,0.318096700444102,0.214825919095684,0.00449917263662692,0.00779088240664744,0.00282986148948493,0.241897861640393,0.299172175281903,0.202143134821664,0.00384370706732447,0.00665056485532731,0.00241869269478879
0.000102198583670659,0.25731555734616,0.318339004846887,0.21498868337838,0.0045079856984563,0.00780619653832158,0.00283538712914293,0.242085837807617,0.29940582314958,0.202299993573077,0.00385143302696196,0.00666399860196737,0.00242354495205814
0.000102582348578274,0.257510072302442,0.318582219124578,0.215150659068129,0.00451678735970294,0.00782156817594265,0.00284090484323709,0.242274519842318,0.299640348386092,0.202457441343262,0.00385918799827534,0.00667748279353878,0.00242841542999158
0.000102967554557761,0.257704302530645,0.318826346693838,0.215312411600142,0.00452559456651031,0.00783699753545064,0.00284642624568555,0.242463910395093,0.299875754286039,0.202615480344038,0.00386697209020609,0.00669101761946683,0.00243330419700934
0.000103354207020475,0.257899262110889,0.319067807401255,0.215474771527516,0.00453443484517431,0.00785234950340674,0.00285196838149865,0.242654012126491,0.300112044156391,0.202773896509629,0.00387478541210474,0.00670460326988808,0.00243820739142174
0.000103742311398092,0.258094953781957,0.319309387090802,0.215637741131074,0.00454330831988274,0.00786772937180736,0.00285753132853204,0.24284305658205,0.300348959074828,0.202931034120852,0.00388258549056866,0.00671823116187012,0.00244309495379013
0.000104131873142683,0.258291242305932,0.319551873933891,0.215801237677872,0.00455221135624938,0.00788316699300221,0.0028631134137498,0.243032094918545,0.300582938676295,0.203088761797991,0.00389039764428782,0.0067317822568875,0.00244800086939643
0.000104522897726792,0.258485740031273,0.319795271336966,0.215963194796395,0.00456107895983968,0.00789866258385827,0.00286867210772017,0.243221843111059,0.300817796892287,0.203247081756797,0.00389823913334944,0.00674538423749001,0.00245292520715871
0.000104915390643514,0.258680968113131,0.320039582719262,0.216125760078518,0.00456997986208199,0.00791421636205686,0.0028742516750882,0.243412303825165,0.301053537022082,0.20340599622134,0.00390611006791037,0.00675903729475758,0.00245786803625383
0.000105309357406571,0.258876929294061,0.320284811512855,0.216288935807951,0.00457891418801576,0.00792982854609671,0.0028798521942354,0.243602769233582,0.301290162377346,0.20356413392413,0.00391399338342816,0.00677274162048771,0.00246280433016254
0.000105704803550387,0.259073626326915,0.320527605872159,0.216452724276979,0.00458788206314994,0.00794537173967221,0.00288547374383757,0.243792164809723,0.301527676282181,0.203722142536991,0.00392186315124474,0.00678649740719813,0.0024677459515996
0.000106101734630173,0.259269759977618,0.320770274325099,0.216616114766927,0.00459684795210065,0.00796093383430583,0.00289109542424073,0.24398227158335,0.30176529776228,0.203880744486458,0.0039297624707499,0.00680027841915702,0.00247270612927125
0.000106500156221996,0.25946525809731,0.321013854019986,0.216778884961487,0.0046058099292156,0.00797655436600967,0.00289671266293544,0.244173092225073,0.302000490060268,0.204039942000562,0.00393769145291291,0.00681399925620544,0.00247768493285783
0.000106900073922864,0.25966149033009,0.321258348378617,0.216942266372822,0.00461480555936365,0.00799223355422017,0.00290235099486855,0.244364629415532,0.302236565526566,0.204199307364247,0.00394565020911974,0.00682777161623563,0.00248267453345111
0.0001073014933508,0.259858459432618,0.321503760835636,0.217106261296105,0.00462383496891498,0.00800797161919784,0.00290801049924706,0.244554739937204,0.302473527477552,0.204357597323186,0.00395358669694935,0.00684159569272101,0.00248765211957713
0.000107704420144927,0.260056168171908,0.321750094838586,0.21727087203513,0.00463289828471431,0.00802376878203027,0.00291369125557543,0.244745206387152,0.302711379242055,0.204516481675211,0.0039615442872838,0.00685547167986156,0.00249264839698841
0.00010810885996554,0.260252138495889,0.321994251398764,0.217434166371109,0.00464192731631168,0.00803950642179391,0.00291935306318063,0.244936388055813,0.302950124161406,0.20467596265232,0.00396953175908833,0.00686939977258649,0.00249766343587241
0.00010851481849419,0.260448641811369,0.322238017319607,0.217597753964592,0.00465098466536558,0.00805525307372003,0.00292502946990986,0.245128287628899,0.303188462979214,0.204836042494896,0.00397754922457054,0.0068833359574572,0.00250269730668014
0.000108922301433762,0.260645883014538,0.32248269860349,0.217761955844256,0.00466007602558283,0.00807105885574568,0.00293072719205879,0.245319826549683,0.303424874654534,0.20499512828745,0.00398557037533056,0.00689722869422884,0.00250772061423651
0.000109331314508558,0.260843864876231,0.322728298687682,0.217926774316801,0.0046692015246784,0.00808692398990968,0.00293644630966874,0.245510653946341,0.303662174077037,0.205154295642979,0.00399358668454425,0.00691117359948122,0.00251275325656102
0.000109741863464373,0.261041626040536,0.322974821022361,0.21809159792275,0.00467833459624467,0.00810284869908468,0.00294217405359101,0.2457021979171,0.303900364580294,0.205314060686297,0.00400163309572272,0.00692517086911171,0.00251780479691179
0.00011015395406858,0.261238402194653,0.323222269070662,0.218255395765924,0.00468745412970853,0.00811883320698025,0.00294788887381116,0.24589446115276,0.304139449510392,0.205474425661775,0.00400970972190154,0.00693922069975324,0.0025228753062526
0.000110567592110206,0.261435917260992,0.323467739395968,0.218419808684787,0.00469660790784381,0.00813476558944384,0.00295362515369713,0.246087434477181,0.304379432225987,0.20563474699077,0.0040178163847472,0.00695332328877718,0.00252795286075489
0.00011098278340002,0.261634174014236,0.323712610730812,0.218584838989001,0.00470579605924233,0.00815069912876025,0.00295938297383191,0.246278623429665,0.304618481287584,0.205794198114628,0.00402589184798856,0.00696741611613296,0.00253302213820389
0.000111399533770608,0.261833175239486,0.323958401579625,0.218750488996907,0.00471501871297881,0.00816669249995518,0.00296516241510108,0.246470530313925,0.304856119985329,0.20595424799185,0.00403399763532339,0.0069814829699383,0.00253811045124734
0.000111817849076461,0.262030762209787,0.324205115395264,0.218915188119718,0.00472421582673852,0.00818274592770276,0.00297093045020119,0.24666315782586,0.305094651037837,0.20611489887081,0.00404213386062141,0.00699560264604956,0.0025432178713656
0.000112237735194049,0.262228550286324,0.324452755643552,0.219079811762777,0.00473343242043712,0.00819885963752073,0.00297670553797167,0.246856508671491,0.305334077795981,0.206276153008323,0.00405030063817993,0.00700977534281928,0.00254834447030749
0.000112659198021914,0.262427081074944,0.324701325803328,0.219245053582476,0.00474268362327708,0.00821503385577373,0.00298250231171806,0.24704912549539,0.305574403623216,0.206436190969873,0.00405846201749348,0.00702400125934479,0.00255345630050811
0.000113082243480745,0.262626357364598,0.324948144751018,0.219410915900126,0.00475196956521887,0.00823116449700633,0.00298832085287319,0.247241396107805,0.305815631895627,0.206596526647846,0.00406662762567679,0.00703828059547109,0.00255858166318496
0.000113506877513464,0.26282575949921,0.325194124131084,0.219577161229108,0.00476127295502908,0.00824728707569947,0.00299415616775449,0.247434388713728,0.306055391292831,0.206757464400765,0.00407482389645598,0.00705253179631276,0.00256372627206137
0.00011393310608531,0.263023820833944,0.325441027185927,0.219741991163871,0.00477055279560783,0.00826347019613107,0.00299997022789276,0.247628106024307,0.306294263598171,0.206919006489475,0.00408305094497185,0.007066774975504,0.00256889019940853
0.000114360935183921,0.263222625906869,0.325688857384031,0.21990744004992,0.00477986748282569,0.00827971408564082,0.00300580612035172,0.247822166649453,0.306534032890581,0.207080284621756,0.00409129934742697,0.00708107163911891,0.00257405717142711
0.000114790370819419,0.26342217751079,0.325937618206902,0.220073510211471,0.00478921714753493,0.00829601897242208,0.00301166392711369,0.248014802040862,0.306774702538329,0.207240905901751,0.00409952523026196,0.00709542198799633,0.00257921984084259
0.000115221419024495,0.263622478448998,0.326187313149119,0.220240203981471,0.00479860192107919,0.00831238508552512,0.00301754373046886,0.248208160795555,0.30701627592233,0.207402130329152,0.00410778200202957,0.00710982622372924,0.00258440189654778
0.000115654085854495,0.263821708366742,0.326435494666244,0.220406363395793,0.00480797063049051,0.00832871673670174,0.00302342092280216,0.248402245629827,0.307258756436197,0.207563960168832,0.00411606977872055,0.00712428454866766,0.00258960341133995
0.000116088377387499,0.264020789183549,0.326682588129004,0.2205720210681,0.00481734927186225,0.00834503066517122,0.00302929623099452,0.248597059270173,0.307499232175207,0.207726397694169,0.00412438867676117,0.00713869607897367,0.00259482445828973
0.000116524299724416,0.264220617566796,0.326930609450023,0.220738300799922,0.00482676313087899,0.00836140585391484,0.00303519360149953,0.248790758123325,0.307739345730695,0.207887395805933,0.00413269271107317,0.00715311785599245,0.0026000264194948
0.00011696185898906,0.264421196323661,0.327179562113493,0.220905204927147,0.00483621233978617,0.00837784253297046,0.00304111311716317,0.248984484316617,0.307980360934261,0.208048907631529,0.00414101044871883,0.00716759378808584,0.00260524619935939
0.000117401061328244,0.264622245233278,0.327429449616688,0.221072735794438,0.00484568902327859,0.00839434093323976,0.00304705486114252,0.249178937969255,0.308222281171673,0.20821102594861,0.00414935942022024,0.00718212407861105,0.00261048557996858
0.00011784191291186,0.264821598416896,0.327680275470016,0.221238777411148,0.00485513195508865,0.00841090128649144,0.00305297359499779,0.249374121812912,0.308465109841416,0.208373753034607,0.00415773974286334,0.00719670893168892,0.00261574463492494
0.00011828441993297,0.265021700189716,0.327929812849473,0.221405269382595,0.00486461034596012,0.00842743591992982,0.00305891084976827,0.249569270155621,0.308708850354735,0.208535998805997,0.00416613224297349,0.00721134855220672,0.00262100270201706
0.000118728588607891,0.265222553362757,0.328178022510508,0.221572386546424,0.00487412432904498,0.0084439433809109,0.0030648703994664,0.249763364553901,0.308950030358837,0.208697799652862,0.00417451140177636,0.00722592176060361,0.00262626050262525
0.000119174425176284,0.265424160757594,0.328427164221226,0.22174013125029,0.00488367403799518,0.00846051282889816,0.00307085232781164,0.249958187794168,0.309191391992375,0.208860208076514,0.00418292202507697,0.00724052440751151,0.00263153804674937
0.000119621935901239,0.265625070096437,0.328677241481559,0.221907733981846,0.00489321821404745,0.0084771444966584,0.00307684011494774,0.25015374261329,0.309433659960635,0.209023226358457,0.00419136423102732,0.00725518188867679,0.0026368354085281
0.000120071127069365,0.26582544894008,0.32892825780458,0.222074441616279,0.00490276167752458,0.00849383861783252,0.00308281759366058,0.250350031758412,0.309676837666986,0.209186721748375,0.00419983813822314,0.00726989441000704,0.00264215008496864
0.000120522004990878,0.26602658022437,0.329180216716555,0.222241775252929,0.00491234097756858,0.00851059542693869,0.0030888175183456,0.250544815370563,0.309920928527578,0.209348812189351,0.00420828726014466,0.00728466217818306,0.00264744618555229
0.000120974575999689,0.266228466774789,0.329431171150671,0.22240973724249,0.00492195624874902,0.00852733772977753,0.00309483997328945,0.250740009242,0.310165935971386,0.209511511294565,0.0042167600026564,0.00729948540066173,0.00265276217347174
0.000121428846453494,0.266431111427431,0.329680502475361,0.222578329944485,0.00493160762614076,0.00854404106493395,0.0031008850430953,0.250935936084044,0.31040783590576,0.209674821349606,0.00422526456108116,0.00731422262278694,0.00265809812340572
0.000121884822733862,0.266631839593445,0.329930770061682,0.222745792650355,0.00494121866856944,0.00856080712262175,0.00310691468034716,0.251132598649068,0.310650452644583,0.209838744648648,0.00423380105489054,0.0073290084469506,0.00266345411031341
0.000122342511246325,0.266833253710294,0.330181977425383,0.222913342338951,0.00495086386215261,0.00857763613836972,0.00311295524003813,0.251328839751967,0.310893980431163,0.21000195660328,0.00424234016729043,0.0073438497932188,0.00266880474606456
0.000122801918420471,0.267035424155334,0.330434128095412,0.223081521191753,0.0049605452743084,0.00859452834859106,0.00311901848257605,0.251524405605223,0.311138422686566,0.210164947228606,0.00425087550775413,0.00735874687008202,0.00267415946533664
0.000123263050710028,0.267238353768646,0.330687225613971,0.22325033157133,0.00497026304104083,0.00861148399058673,0.00312510449313707,0.251720705825913,0.311383782844705,0.210328549898444,0.00425944289919178,0.00737369988681369,0.00267953429206298
0.000123725914592961,0.267440894372841,0.330939555613898,0.22341937286832,0.00497998420006475,0.00862843462221181,0.00313120459402391,0.251917743171652,0.311629703765364,0.210492766911076,0.00426804246195772,0.00738869627939378,0.00268492930174889
0.000124190516571559,0.267642585790376,0.331190024262702,0.223587134448437,0.00498969557332464,0.00864533660985937,0.00313728596913984,0.252115450438004,0.311872671531356,0.210657235104946,0.00427667253150408,0.00740361165282202,0.00269033751852154
0.000124656863172529,0.267845034577392,0.331441433443893,0.223755525988431,0.00499944341366782,0.00866230206599639,0.00314339018036833,0.252311388431692,0.312116551663243,0.210820517756944,0.00428527092190258,0.00741858303482397,0.0026957312524095
0.000125124960947085,0.268048243577879,0.331693786689255,0.22392454985386,0.00500922785803146,0.00867933122895274,0.00314951731346103,0.252508062190235,0.312361347587042,0.210984413550041,0.00429390160003325,0.00743361063571688,0.00270114524025512
0.000125594816471041,0.268252215646508,0.331947087543834,0.224094208419162,0.00501904904386698,0.00869642433795329,0.00315566745449161,0.252705474476496,0.312607062741633,0.211148924786636,0.00430256468713943,0.00744869466660774,0.00270657955811385
0.000126066436344906,0.268454624368707,0.332201339565989,0.224263146221129,0.00502883976556327,0.00871358163312122,0.00316181100144503,0.252903628063713,0.312853700578812,0.211314053777775,0.00431126030491974,0.0074638353393963,0.00271203428232672
0.000126539827193972,0.268657352793681,0.332454989455121,0.224431752096501,0.0050386545207144,0.00873074066937698,0.0031679564903931,0.253100968666602,0.313100346673976,0.211478237054709,0.00431994863146196,0.0074790001167399,0.00271747911322622
0.000127014995668412,0.268860842482192,0.332706600395874,0.224600991102155,0.00504850613115715,0.00874784369218265,0.00317412505620696,0.253298016490302,0.313344579872507,0.211642426759668,0.00432864306271788,0.00749410270192061,0.00272293255411472
0.000127491948443369,0.269065096292854,0.332959156158423,0.224770865615555,0.00505839473528647,0.00876501093838295,0.00318031678554232,0.253495804246368,0.313589730188747,0.211807233011792,0.00433737014234806,0.00750926199867206,0.00272840647316606
0.000127970692219053,0.269269324224624,0.33321266029066,0.224941378023087,0.00506829742435859,0.00878224264914247,0.00318653176538028,0.253694334713314,0.313835801066555,0.21197265812627,0.00434612999295008,0.00752447821995131,0.0027339009472776
0.000128451233720832,0.269472334824521,0.333467116353798,0.225110203900953,0.00507817962017915,0.00879953906653149,0.00319271893189944,0.253893153489615,0.314082795962724,0.212138104926397,0.00435491094556058,0.00753975157951512,0.00273940435994788
0.000128933579699332,0.269676107747548,0.333722527922425,0.225279660596331,0.00508809892453714,0.00881690043352922,0.00319892926278409,0.254090576988692,0.314330718347025,0.21230258965168,0.0043636696278244,0.00755508229192286,0.00274489755420194
0.000129417736930524,0.269880645856297,0.333977581398341,0.225449753616897,0.00509805547677845,0.0088342735801612,0.00320516291402184,0.25428874183083,0.314578093328323,0.212467692031955,0.00437246119973079,0.00757041744644782,0.00275041137589631
0.000129903712215827,0.270085952024109,0.334230336189842,0.225620485352111,0.00510804941677225,0.00885157991130019,0.00321141997318273,0.254487650799841,0.314823598329543,0.212633414386573,0.00438128578478336,0.00758570960618233,0.00275594590248891
0.000130391512382197,0.270290031230111,0.334484040098403,0.225790883831744,0.00511802249372516,0.00886895122927493,0.00321767899194738,0.254687306689986,0.315070025224205,0.212799759043593,0.00439014350694943,0.00760105918935712,0.00276150121172849
0.000130881144282228,0.270494085554057,0.334738696688044,0.225960561609772,0.00512800989618326,0.00888638777811688,0.0032239314417146,0.254885749176851,0.315317377474102,0.212964914491949,0.00439898358264181,0.0076164664116024,0.0027670418085075
0.000131372614794244,0.270698906120411,0.334994309536167,0.226130876543174,0.0051380348022392,0.00890388980277378,0.00323020736999512,0.255084292353266,0.315565658554027,0.213130313219131,0.00440784014091291,0.00763193148935812,0.00277259581907445
0.000131865930822401,0.270904495806481,0.335250882233611,0.226301831024525,0.00514809735272237,0.00892145754911326,0.0032365068649529,0.255283581077232,0.315814871951821,0.213296333033466,0.00441672995635984,0.00764745463987689,0.00277817068545246
0.000132361099296777,0.271110428790218,0.335507317765271,0.226473427455388,0.00515818509149771,0.00893904631348614,0.00324283001508293,0.255483618148347,0.316062981991475,0.21346297626719,0.00442565315386629,0.00766296227718055,0.00278376648595699
0.000132858127173476,0.27131476919011,0.335761221679416,0.226643691959433,0.00516824119009052,0.00895655840395828,0.00324913299051883,0.255683545506392,0.316309766584849,0.213629407617113,0.00443458741372266,0.00767844645492234,0.00278936678184885
0.00013335702143472,0.27151987690665,0.336016079025679,0.226814228690615,0.00517833505024136,0.00897413625391103,0.00325545147549569,0.255882467925748,0.316557477876649,0.213795103844371,0.00444350944741918,0.00769398877714936,0.0027949612880487
0.000133857789088953,0.271725754821182,0.336271893384286,0.226985405802618,0.00518846681374829,0.00899178011027721,0.00326179368695404,0.256082137316746,0.316806119346711,0.213961422275921,0.00445246498415765,0.00770958946219942,0.00280057680212437
0.000134360437170934,0.271932405825868,0.336528668348902,0.227157225700129,0.00519863662294182,0.00900949022091682,0.00326815971398896,0.256282556484333,0.31705569448794,0.214128365248195,0.00446145414974504,0.00772524872923018,0.00280621340296233
0.00013486497274184,0.272138156475222,0.33678640752669,0.227329077481433,0.0052087950948901,0.00902726683462065,0.00327453594227237,0.256483728243987,0.317306206806354,0.214295935106401,0.00447047707046071,0.0077409667982223,0.00281187116974528
0.00013537140288936,0.272343551864936,0.337044265809557,0.227499832588517,0.00521895839113397,0.00904507529132907,0.00328089719123424,0.256683274937989,0.317555041045585,0.214462068550639,0.00447947147162326,0.0077566484296494,0.00281750922787055
0.000135879734727803,0.27254971853288,0.337299327442711,0.227671228896444,0.00522915985147273,0.00906279576183434,0.00328728232726023,0.256883325630072,0.317803113629624,0.214628686515371,0.00448849321687256,0.0077723271221249,0.00282316569511508
0.000136389975398188,0.272756659375274,0.337555346855323,0.227843268812979,0.00523939961921599,0.00908058277430604,0.0032936914400484,0.257084127530563,0.318052117748611,0.214795930145601,0.00449754883958972,0.00778806468950605,0.00282884340290475
0.000136902132068352,0.272964278038737,0.337812327643941,0.228015954754932,0.00524967488979795,0.00909843657861529,0.00330012461963368,0.257285683460319,0.318302056900543,0.21496380179076,0.00450663846698766,0.0078038613528734,0.00283454243099972
0.000137416211933048,0.273169962703084,0.338070273418619,0.228187703622028,0.00525990813993986,0.00911635742557149,0.00330654633701037,0.257486726369905,0.318552934596554,0.215131217291592,0.00451572875797091,0.00781971733413773,0.00284024120062634
0.000137932222214044,0.273376419731914,0.338329187802967,0.22835932104631,0.00527017981685985,0.00913434556692578,0.00331297472698282,0.257687158734673,0.318804754360962,0.215298134930501,0.00452481719545943,0.00783563285604312,0.00284593891335263
0.000138450170160227,0.273583652025524,0.338588413812853,0.228531582909513,0.00528049006485394,0.00915237388935551,0.00331942725613994,0.257888343741065,0.319054313561645,0.215465679360212,0.00453393976085117,0.00785149043500644,0.00285165802150456
0.000138970063047707,0.273791662495106,0.338844638979219,0.228704491631563,0.00529083902876002,0.0091703052773429,0.00332590401512655,0.258090284215318,0.319303681582595,0.215633852934382,0.00454309658229949,0.00786736613777243,0.00285739860542389
0.000139491908179911,0.273999089384412,0.339101826294215,0.228877824992884,0.00530118609810732,0.00918830399931091,0.00333240002063219,0.258292829548181,0.319553986002977,0.21580255879217,0.00455228372231442,0.0078833014552355,0.00286315875704858
0.000140015712887696,0.274205834632393,0.339359979370796,0.229049662316006,0.00531152840265318,0.00920637030810474,0.00333887192521944,0.258493645063389,0.319805230339052,0.215969777185651,0.00456143936863638,0.00789929661125418,0.00286889802855489
0.000140541484529446,0.274413356227445,0.339619101835485,0.229222144903789,0.00532190954348627,0.00922450445751903,0.00334536813239267,0.258695214658985,0.320057418120291,0.216137623499296,0.0045706293952368,0.00791535183052767,0.00287465885154382
0.000141069230491174,0.27462165708482,0.339879197328421,0.22939527517926,0.00533232966644033,0.00924270670230141,0.00335188873341027,0.25889754116661,0.320310552889414,0.216306100091001,0.00457985393121674,0.00793146733859892,0.00288044130694313
0.00014159895818663,0.274830740130719,0.340139865566012,0.229569055574545,0.00534278891789676,0.00926096044611964,0.00335843381987334,0.259100627428535,0.320560836738968,0.216475209327517,0.00458911310616202,0.007947502803219,0.00288624547598448
0.000142130675057404,0.275038021332965,0.340397257286512,0.22974229997755,0.00535320976687633,0.00927910520364022,0.0033649764909155,0.25930279088225,0.320811506022204,0.216643615090015,0.00459836214677344,0.00796357798340908,0.00289204446702659
0.000142664388573027,0.275245831256925,0.340655615536158,0.22991500303066,0.00536366225130529,0.00929731809636329,0.00337151666150145,0.259504746963287,0.321063116591227,0.216811763138668,0.00460762016817706,0.00797971352735194,0.00289784729676386
0.000143200106231083,0.27545442152591,0.340914943944355,0.230088354599326,0.00537415398575688,0.00931559938014268,0.00337808139101837,0.25970746140764,0.321315671980651,0.216980542598423,0.00461691295428684,0.00799590966171896,0.00290367191665065
